"userid","ope","con","ext","agr","neu","message"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","I've done it - i procrastinated enough by playing Bejeweled Blitz to cause it to go offline. MLIA"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","is potentially going to be pulling an all-nighter. feel free to txt to keep me entertained//awake..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15",":))))))))"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","finally caught up on sleep :D now off to rake more leaves and then lose sleep yet again while studying accounting - call me if ur bored, i'll be up late..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","ATTENTION EVERYONE!!! Vote for the short ""AFTER HOURS"" to support *PROPNAME* - our local Michigan talent and a wonderful person. Repost please!!! http:////www.thirteen.org//sites//reel13//category//vote//"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","is looking forward to eating his body weight tomorrow :)"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","Yesterday after school, I got bored and decided to go into the backyard and play with my slingshot. I didn't have any ammo, so I just used peanuts and shot them at trees. I decided to shoot at one really far away. Out of nowhere, a squirrel leaped out of a tree, intercepted the peanut, landed on another tree, ate the peanut, gave me what looked like a thumbs-up, and ran away. Ninja squirrel, you amaze me. MLIA."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","would love to sleep, but *PROPNAME* writes too damn well!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","is rather looking forward to the holidays because of his potential whereabouts during that..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","gets overly excited when pressing the wrong buttons on the keyboard causes the discovery of a new shortcut :)"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","considers himself to be one of the luckiest men EVER!!! ^_^"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","WOW!!! I just spent 20 minutes reading just this one strip... http:////xkcd.com//657//"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","can't handle reading any more crap about Barbies and other competing brand dolls!!! This is ridiculous - the only thing making me feel a little more manly is the beer in my hand..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","acquired 6 brothers and sisters today..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","4 school days left until winter break!!! YAY!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","will probably be up all night - feel free to txt or chat..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","LMAO: (512): you kept spraying the cat with water and then telling it to ""man up"" when it cried"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","listening to some VERY odd combinations of music and blames the late hour for it..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","wishes it was December 17th sooner :("
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","cannot wait to pass out - too bad that's not gonna happen til friday night..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","gonna be at the library til late, then at the Prez's house even later. txt or facebook if need anything - call if being killed..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","well.... expected returns are like ""oh, it's just you..."" but unexpected returns are like ""WHOA!!!"""
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","can't believe how much food and beverages were consumed last night..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","SNOW!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","stupid people are stupid and Beverly Hills Police is at it's best as usual... ( *PROPNAME* needs to call me!!!)"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","EPIC:  Today while walking on campus I saw three people riding a motorized couch.  Random?  MLIA."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","is excited for relaxing a little bit tonight :)"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","got home today. Up north was GREAT!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","can't wait til thursday... <3"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","Happy New Year, Facebook denizens!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","apparently the mysterious ""*PROPNAME*"", who allegedly works for my company decided to order more stuff for me from some office supply company. I'm supposed to get 4 more packages tomorrow... hmmmm.... i almost have enough to build an epic fort!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","MLIG!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","can't wait til thursday again... <3"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","being fancy is fun..."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","OMG!!! THE SUN IS TOOOO LOUD!!!!!!!!"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","second half of the day got snowed in - gonna take a nap and then be productive :)"
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","just had the most amazing weekend: 3rd Dan test went well, everyone passed with flying colors. Valentine's day was spent well in the company of the best girlfriend in the world - *PROPNAME*. What more could I ask for? p.s. Thank you to everyone who could make it out to Novi to watch me test or to celebrate at the banquet afterward - it really means a lot to me."
"ecbddbfe00e0f83cfdb802a7186061c7","4.1","3.3","4.3","3.6","2.15","just had the most amazing weekend: 3rd Dan test went well, everyone passed with flying colors. Valentine's day was spent well in the company of the best girlfriend in the world - *PROPNAME*. What more could I ask for?"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Back from vacation and tired"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Its a good night for fishing."
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Damn close game on Monday. My Dolphins almost pulled it off!"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","It was a close one! But a W is a W, GO DOLPHINS!"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Sick as shit."
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","HAPPY VETERANS DAY!!! Thank a veteran dammit!"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","How about thems steelers?"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Done with Finals"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Passed the PRAXIS"
"db39f7b2aad360b1033ec1f8fcd57f9c","4.75","3.65","4.65","3.05","3.2","Nicel little test for *PROPNAME*!! Way to show them *PROPNAME* how to play PRO football!!"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","had a great day at church..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","so not a day for work... good thing I'm working nights this week... :D"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","transformers watched...."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is living life one day at a time"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","just watched an episode of locked up abroad... dont take your freedom for granted people... its a blessing..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is going to die to self"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is happy for his gf. Congrats babe, I knew you could do it!!"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","In contemplation mode..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","Jesus said to love others as you love yourself... So FIRST you have to love yourself!!"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is trying to fight it off"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is doing to die to self..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","had a great weekend with her... we have to do that again babe..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is kinda having a rough morning... but its looking up..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is worn and battle weary... but i refuse to give up..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","Today is another day. You dont get better by making a right choice once. You get better by making the right choice... everyday... over and over again..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is learning... constantly"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","first time in a long time... I feel like writing..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is at an interesting stage in his life..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is sick."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is etching closer to becoming stir crazy.."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is back home... sleepy but cant sleep just yet..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","needs to tie up loose ends..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is going to sleep... soon"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","has had an interesting start to saturday"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is transitioning"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","had a great night"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is going to spend some time with her..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","has tied up one loose end... feels lighter already"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is still patiently waiting for 9"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","bye fb"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is sick"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","After a slight rebuild... Betsy 2.0 lives to surf the net again!!"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","Merry Christmas people!!!"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","feels loved and appreciated..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","had a wonderful night with family and friends... the night cap was wonderful though... WEEEEE!! I got my shirt!!!"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is celebrating with her..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","Celebrating 1 year..."
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","is smiling"
"4d035bd3fd8d9595d15cea9e388964be","4.05","3.35","3.7","3.4","2.9","There can be no complaints from the Arsenal fans about today's results... wunna get wash off..."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","I have no excuses, least of all for God.  Like all tyrants, he is not worthy of the spit you would waste on negotiations.  The deal we have is infinitely simpler--i don't call him to account, and he extends me the same courtesy..."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Back"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Rip open the diseased heart of a corporation and what spills out? -On people"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","You're wicked overseer"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""Keep government away from my medicare!""  As good a summary of American politics as one is likely to get these days."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Turn your lamp down low."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","HOLY. FUCK. http:////www.youtube.com//watch?v=yPJgZd7fRPs"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""What's brown and rhymes with Snoop?"" ""Dr. Dre?"" ""Fuck you, Carl."""
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""We operate by consensus."" ""What if the Americans object?"" ""We don't operate."""
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","The only fear I have, Is my failure to adhear his path"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","That, ladies and gentlemen, was a season opener."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Things that are irritating: Microsoft excel."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","The best way to describe *PROPNAME* is as an IRL troll."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Record so hard it broke the needle."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Even when it's free it ain't cheap."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""I find it absolutely appalling that anyone could believe that political affiliation would be used to determine who receives medical treatment. That's what race and socioeconomic standing are for."""
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Thanks folks."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","What the fuck, Steelers?"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","In other news, the Steelers 4th quarter is the most depressing thing of all time."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Suppose you were an idiot. And suppose you were a member of congress. But I repeat myself."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Bush was a symptom, not a cause."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","The bridge is over?"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Fuckin' *PROPNAME*"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Speech is my hammer"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","[The ""liberal media""] love to be denounced from the right, and the right loves to denounce them, because that makes them look like courageous defenders of freedom and independence while, in fact, they are imposing all of the presuppositions of the propaganda system.-Chomsky"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Stop the violence and start the revolution-Talib"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","When I give food to the poor, they call me a saint.  When I ask why the poor have no food, they call me a communist.-*PROPNAME*"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","The best argument against democracy is a five-minute conversation with the average voter."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","What I didn't want: more characters on Heroes."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","And until peoples learn to spot the fanning of mass emotions and the sowing of bitterness, suspicion, and intolerance as crimes in themselves - as perhaps the greatest disservice that can be done to the cause of popular government - this sort of thing will continue to occur."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","Thank you, *PROPNAME*, for still being on the ballot so that stupid people could vote for you."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""How impious is the title of sacred majesty applied to a worm, who in the midst of his splendor is crumbling into dust!""-*PROPNAME*.  They don't make writers like they used to."
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""Fuck you, dolphin!"""
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","YANKEES WOOOO"
"172400f46880b309ca5e97d322bb8f01","4.15","2.7","3.45","2.8","2.85","""Necessity is the plea for every infringement of human freedom. It is the argument of tyrants; it is the creed of slaves."" - *PROPNAME*"
